# #######################################################
# LOS LOG
# LOS Statistics
# #######################################################
# 
# Parameters [Units]:
# LOS exit time [s], LOS start time [s],Time of min distance [s],ACID1 [-],ACID2 [-],LAT1 [deg],LON1 [deg],ALT1 [ft],LAT2 [deg],LON2 [deg],ALT2 [ft],DIST [m]
# 
# simt
2867.00000000,2863.00000000,2864.95000000,D3680,D2997,48.19248215,16.33956612,11.46810000,48.19254681,16.33957118,9.14400000,7.19948751
2871.50000000,2867.50000000,2871.45000000,D2279,D2829,48.22965985,16.36111894,24.26261000,48.22980557,16.36140472,14.01174000,26.65829625
2879.50000000,2877.00000000,2878.35000000,D2841,D2834,48.19890901,16.37381247,24.61260000,48.19899463,16.37344190,18.28800000,29.06929505
2881.00000000,2879.50000000,2880.95000000,D2249,D3073,48.19284456,16.41606069,82.23261000,48.19286399,16.41608450,73.08861000,2.78967442
2882.50000000,2874.50000000,2878.30000000,D3242,D2696,48.19325792,16.39660720,109.72800000,48.19325743,16.39660616,117.29139000,0.09513531
2890.50000000,2890.00000000,2890.00000000,D3497,D2655,48.20422972,16.35236769,27.43581000,48.20422858,16.35275484,34.80435000,28.69164937
2897.50000000,2895.50000000,2897.45000000,D2040,D2917,48.21750363,16.39077390,32.55061000,48.21744983,16.39085621,24.46020000,8.54314350
2898.00000000,2896.00000000,2897.95000000,D3273,D3019,48.16119912,16.38487060,27.43200000,48.16099934,16.38483159,37.30061000,22.40204411
2898.50000000,2896.50000000,2898.45000000,D2840,D3322,48.19302208,16.35413942,18.11655000,48.19314359,16.35404184,25.77465000,15.32561305
2898.50000000,2898.00000000,2898.00000000,D3007,D2046,48.21656866,16.36626579,89.79139000,48.21641857,16.36594521,82.29600000,29.02953830
2906.50000000,2893.00000000,2902.15000000,D2835,D3466,48.20752183,16.36696542,18.28800000,48.20752238,16.36696412,18.28800000,0.11438461
2910.50000000,2902.50000000,2902.50000000,D3019,D3471,48.16123423,16.38503201,18.28800000,48.16128666,16.38489157,12.11961000,11.93648740
2912.50000000,2911.00000000,2912.45000000,D2243,D3000,48.21129112,16.37200850,64.00800000,48.21113852,16.37185464,55.66549000,20.44279349
2920.50000000,2916.00000000,2920.45000000,D3128,D3463,48.19918515,16.37534610,18.28800000,48.19931118,16.37552595,9.98452000,19.34114503
2922.00000000,2921.50000000,2921.50000000,D2744,D2576,48.19226553,16.35669394,89.79139000,48.19209914,16.35644164,82.29600000,26.30795554
2924.50000000,2924.00000000,2924.00000000,D3345,D2851,48.20171266,16.37458763,14.22597000,48.20175750,16.37417188,19.81339000,31.21334985
2926.00000000,2919.50000000,2922.50000000,D3594,D2834,48.19991162,16.37326980,18.28800000,48.19972457,16.37354941,18.28800000,29.36086773
2926.00000000,2922.50000000,2925.95000000,D3658,D3345,48.20171081,16.37419585,18.28800000,48.20158205,16.37407225,27.43200000,16.99647840
2933.00000000,2931.00000000,2931.65000000,D3664,D3442,48.20741347,16.38049476,29.99539000,48.20718028,16.38037612,36.59886000,27.37968674
2941.50000000,2927.00000000,2939.15000000,D3346,D3298,48.20610135,16.38821709,19.08810000,48.20609323,16.38821170,17.94129000,0.98783670
2942.50000000,2921.50000000,2924.65000000,D3353,D3298,48.20610135,16.38821709,19.08810000,48.20628341,16.38833783,25.97000000,22.13280877
2947.00000000,2943.00000000,2944.25000000,D2692,D3461,48.19288609,16.41612407,54.86400000,48.19276357,16.41626395,54.86400000,17.12065025
2949.00000000,2933.00000000,2938.50000000,D3688,D3431,48.22937515,16.34287079,109.72800000,48.22944426,16.34309870,109.72800000,18.54856787
2950.50000000,2949.00000000,2950.45000000,D2220,D2969,48.20424838,16.34497416,44.06265000,48.20400279,16.34496073,52.29139000,27.32687383
2952.00000000,2951.00000000,2951.95000000,D2220,D2969,48.20419277,16.34503321,41.81475000,48.20396815,16.34496235,50.72484000,25.52233504
2961.00000000,2957.00000000,2957.45000000,D3152,D3677,48.19403169,16.40577334,97.29139000,48.19403247,16.40577444,92.37416000,0.11879074
2969.00000000,2967.00000000,2968.95000000,D3744,D3612,48.19036966,16.32304397,19.26261000,48.19042312,16.32279364,9.14400000,19.48574548
2974.50000000,2973.50000000,2973.55000000,D3623,D3567,48.20813988,16.42908360,109.72800000,48.20813075,16.42904707,117.21465000,2.89136467
2980.50000000,2977.00000000,2978.60000000,D2638,D2975,48.21931233,16.41351453,73.15200000,48.21933177,16.41355591,69.85939000,3.75124866
2986.00000000,2984.00000000,2984.85000000,D3659,D3810,48.23822440,16.34135075,36.57600000,48.23818201,16.34097302,40.94461000,28.36888967
2989.00000000,2986.50000000,2988.45000000,D3468,D3703,48.22932995,16.34289500,43.94461000,48.22937935,16.34308376,36.57600000,15.02237790
2995.50000000,2989.50000000,2991.05000000,D3378,D2789,48.20318520,16.41577233,9.14400000,48.20318548,16.41577238,14.79139000,0.03060185
2995.50000000,2993.50000000,2993.95000000,D3049,D2938,48.22517510,16.40053378,13.87926000,48.22511055,16.40061148,19.20739000,9.20031897
2999.50000000,2997.00000000,2998.05000000,D2358,D3630,48.21047006,16.30192819,73.15200000,48.21045926,16.30176327,69.85939000,12.27932271
3003.50000000,3001.50000000,3001.50000000,D3840,D3790,48.20658255,16.35129375,14.01642000,48.20668067,16.35126941,19.20739000,11.05856738
3014.50000000,3013.00000000,3013.00000000,D3404,D3725,48.19364737,16.40384711,24.79139000,48.19372877,16.40364700,18.28800000,17.37637992
3015.50000000,3015.00000000,3015.45000000,D2875,D2730,48.20339938,16.36495284,54.94519000,48.20343083,16.36477290,47.28584000,13.78622706
3016.00000000,3015.50000000,3015.50000000,D3816,D3680,48.19559660,16.34984962,22.56720000,48.19578433,16.35017522,28.35139000,31.90867858
3017.50000000,3016.00000000,3016.60000000,D2875,D2730,48.20339938,16.36495284,53.97364000,48.20339127,16.36494978,46.93913000,0.92968610
3023.50000000,3023.00000000,3023.00000000,D2149,D3433,48.19628561,16.40667244,14.26642000,48.19636907,16.40626718,21.70739000,31.43899570
3024.50000000,3016.50000000,3024.45000000,D3816,D3680,48.19586682,16.35032029,19.64194000,48.19593126,16.35043358,28.35139000,11.03869024
3025.50000000,3024.50000000,3024.50000000,D2600,D2730,48.20331675,16.36528318,27.42819000,48.20340486,16.36493311,33.85503000,27.73226942
3029.00000000,3028.00000000,3028.00000000,D3840,D3790,48.20509680,16.35153419,14.43787000,48.20531887,16.35158013,21.70739000,24.92630989
3045.00000000,3043.00000000,3044.95000000,D3467,D2848,48.20168528,16.37420895,27.26055000,48.20156754,16.37403511,18.28800000,18.36867183
3050.00000000,3043.50000000,3049.40000000,D3447,D2820,48.21636054,16.38642013,11.76204000,48.21636292,16.38642160,18.28800000,0.28592442
3058.50000000,3056.00000000,3056.00000000,D3174,D2662,48.21564133,16.37870503,14.01642000,48.21575374,16.37884658,19.20739000,16.31695905
3062.00000000,3058.50000000,3058.50000000,D3714,D3622,48.24045958,16.33702017,36.57600000,48.24052743,16.33693526,43.95278000,9.82114370
3063.00000000,3062.00000000,3062.95000000,D2834,D2600,48.20201905,16.36752595,17.13681000,48.20212135,16.36770327,9.14400000,17.38095272
3070.50000000,3070.00000000,3070.00000000,D2608,D3376,48.23582459,16.36090812,5.78358000,48.23581345,16.36090439,13.35139000,1.26920916
3072.00000000,3057.00000000,3069.35000000,D3449,D2456,48.19457431,16.38608625,31.70739000,48.19459167,16.38645783,27.71775000,27.61015050
3072.00000000,3071.00000000,3071.00000000,D2608,D3376,48.23582459,16.36090812,4.83108000,48.23581345,16.36090439,10.85139000,1.26920916
3073.50000000,3073.00000000,3073.00000000,D2608,D3376,48.23582459,16.36090812,0.00000000,48.23581345,16.36090439,5.92378000,1.26920916
3076.50000000,3074.50000000,3075.15000000,D3537,D3018,48.19991797,16.37336322,11.86815000,48.19966243,16.37353997,10.07745000,31.28894474
3078.50000000,3069.00000000,3076.05000000,D1948,D3824,48.16267611,16.37777474,41.63939000,48.16244246,16.37773740,36.57600000,26.12745734
3080.00000000,3078.50000000,3078.50000000,D3712,D3495,48.19488416,16.29958334,30.85139000,48.19502403,16.29968607,25.66042000,17.31737191
3084.50000000,3084.00000000,3084.00000000,D3463,D2870,48.19832518,16.35929154,9.02078000,48.19833196,16.35928681,2.24028000,0.83086469
3085.50000000,3085.00000000,3085.00000000,D3463,D2870,48.19832518,16.35929154,6.52078000,48.19833196,16.35928681,0.00000000,0.83086469
3090.00000000,3089.50000000,3089.50000000,D3763,D3322,48.20168242,16.37446923,79.79139000,48.20148543,16.37422033,73.15200000,28.63719264
3105.00000000,3101.50000000,3102.10000000,D2888,D3838,48.20110875,16.36719183,24.19067000,48.20110622,16.36721710,18.28800000,1.89349391
3112.50000000,3108.00000000,3109.75000000,D3752,D2368,48.19850441,16.42427358,84.06765000,48.19849769,16.42428044,76.50339000,0.90385000
3115.50000000,3111.50000000,3113.35000000,D3245,D3752,48.19843560,16.42417306,76.18561000,48.19842834,16.42417949,75.85188000,0.93662256
3120.00000000,3109.50000000,3114.30000000,D3018,D2888,48.20110875,16.36719183,22.41902000,48.20100893,16.36727792,23.58390000,12.80237022
3122.50000000,3120.50000000,3122.45000000,D2767,D3462,48.22858240,16.34338955,15.31620000,48.22840953,16.34318007,24.20739000,24.70329674
3124.50000000,3123.50000000,3123.50000000,D3840,D3289,48.20341415,16.36484727,19.94916000,48.20347684,16.36456812,27.43200000,21.83029701
3124.50000000,3122.50000000,3123.25000000,D3720,D3665,48.20860931,16.42883476,36.57600000,48.20844875,16.42856177,35.23869000,26.98123111
3127.00000000,3123.50000000,3123.50000000,D3321,D3491,48.21072468,16.42130432,62.29139000,48.21067158,16.42125200,54.86400000,7.06267147
3134.50000000,3133.00000000,3133.00000000,D3666,D3711,48.18973597,16.31095096,82.29600000,48.18970762,16.31066636,89.79139000,21.33208082
3136.00000000,3135.50000000,3135.95000000,D3438,D3219,48.19401834,16.40575344,52.29139000,48.19404674,16.40579519,44.66726000,4.42151603
3137.50000000,3134.00000000,3137.45000000,D3276,D3152,48.19465160,16.38646645,9.14400000,48.19454663,16.38664603,16.87246000,17.70369446
3138.50000000,3136.50000000,3136.55000000,D3438,D3219,48.19400809,16.40573853,49.79139000,48.19400687,16.40573707,44.65583000,0.17341668
3140.00000000,3132.50000000,3139.95000000,D3356,D3862,48.19301591,16.35430843,24.46020000,48.19302087,16.35412619,16.63065000,13.51950864
3141.50000000,3138.50000000,3140.25000000,D3248,D3752,48.19667157,16.42159792,36.57600000,48.19666456,16.42161192,40.49446000,1.29753107
3145.50000000,3143.50000000,3144.85000000,D4072,D3654,48.18378205,16.36621919,14.01261000,48.18364112,16.36638616,20.19182000,19.97082089
3150.00000000,3148.00000000,3149.95000000,D3550,D3677,48.19496326,16.38499235,118.07190000,48.19497550,16.38495863,126.24435000,2.84635448
3151.50000000,3147.00000000,3149.20000000,D1948,D3824,48.16310465,16.37789424,65.66535000,48.16307308,16.37787384,64.00800000,3.82217542
3152.50000000,3151.50000000,3151.50000000,D3705,D3390,48.20914643,16.41966911,83.44338000,48.20937354,16.41978873,89.79139000,26.76443798
3156.50000000,3154.00000000,3154.00000000,D3550,D3677,48.19512113,16.38464095,117.10035000,48.19502856,16.38484248,124.47270000,18.14114034
3156.50000000,3156.00000000,3156.00000000,D3865,D3460,48.21575500,16.36643277,18.28800000,48.21594979,16.36675104,24.79139000,32.01924013
3159.00000000,3156.00000000,3156.00000000,D2205,D3882,48.18813587,16.41304036,45.72000000,48.18815200,16.41312982,51.63939000,6.87018612
3159.50000000,3153.00000000,3155.85000000,D3649,D2793,48.20184802,16.36934637,9.14400000,48.20184765,16.36935008,12.83329000,0.27838192
3159.50000000,3158.00000000,3159.45000000,D4083,D4092,48.18143178,16.34998323,18.28800000,48.18141471,16.35028496,28.03800000,22.45072662
3162.00000000,3160.00000000,3161.65000000,D3326,D2368,48.20195834,16.42931623,74.39164000,48.20195959,16.42931802,82.29139000,0.19219243
3167.00000000,3163.50000000,3164.20000000,D3705,D3423,48.20843760,16.41883333,27.43200000,48.20843660,16.41884012,34.86378000,0.51536163
3168.50000000,3160.00000000,3168.45000000,D2343,D4030,48.21788101,16.37762061,10.91939000,48.21790934,16.37777138,19.18919000,11.60596712
3170.50000000,3166.50000000,3168.95000000,D2810,D3367,48.19993280,16.37302056,19.29834000,48.20007610,16.37301648,18.28800000,15.93632829
3174.50000000,3174.00000000,3174.00000000,D3640,D3977,48.18849071,16.38216483,94.79139000,48.18849688,16.38255301,89.66842000,28.78492650
3177.00000000,3160.50000000,3173.90000000,D3430,D3404,48.19447604,16.38637142,18.42516000,48.19449220,16.38642408,18.28800000,4.29704727
3185.00000000,3183.00000000,3183.00000000,D3319,D3194,48.20387494,16.43053791,121.19436000,48.20370735,16.43057538,127.29139000,18.84026812
3186.50000000,3186.00000000,3186.00000000,D3722,D3724,48.21146788,16.38290820,109.72800000,48.21119439,16.38283058,117.29139000,30.95007046
3187.00000000,3181.50000000,3186.95000000,D3091,D3452,48.20771295,16.34909092,19.20739000,48.20791121,16.34904631,11.15860000,22.29272123
3187.50000000,3182.00000000,3185.55000000,D2902,D3150,48.19932233,16.37557264,36.57600000,48.19926530,16.37542714,31.44596000,12.51082937
3189.00000000,3184.00000000,3186.15000000,D3386,D3665,48.20825019,16.42911299,36.57600000,48.20817296,16.42898122,36.57600000,13.00340877
3191.00000000,3187.50000000,3190.95000000,D3367,D3827,48.20138399,16.37364601,36.70116000,48.20150961,16.37378969,27.43200000,17.56483779
3210.50000000,3209.50000000,3209.50000000,D2905,D3597,48.19801080,16.37786219,109.72800000,48.19790161,16.37815535,116.10584000,24.89035011
3225.50000000,3224.50000000,3225.45000000,D4075,D3830,48.20980663,16.37370228,26.97480000,48.20955247,16.37364815,18.28800000,28.54431337
3226.50000000,3226.00000000,3226.00000000,D3245,D3326,48.20505900,16.43128126,45.71619000,48.20520319,16.43125685,53.28339000,16.13499642
3227.50000000,3227.00000000,3227.00000000,D3245,D3326,48.20492010,16.43129093,45.50664000,48.20518007,16.43125744,50.78339000,29.01329781
3227.50000000,3223.50000000,3225.70000000,D4137,D3761,48.20167034,16.37442096,18.28800000,48.20168841,16.37420735,21.73605000,15.95816621
3232.00000000,3229.00000000,3229.00000000,D3470,D3913,48.21112086,16.42161784,109.72800000,48.21119845,16.42170127,114.86378000,10.61362213
3239.00000000,3237.50000000,3238.05000000,D1948,D3824,48.16297185,16.37791273,47.30061000,48.16273511,16.37770492,44.58805000,30.50401858
3241.50000000,3241.00000000,3241.45000000,D3449,D3413,48.19890073,16.37374884,25.77465000,48.19898932,16.37344113,18.07845000,24.84313366
3242.50000000,3240.50000000,3242.45000000,D3378,D3636,48.19462839,16.38646169,91.44000000,48.19452371,16.38673113,81.39378000,23.11584464
3243.50000000,3242.00000000,3242.00000000,D3449,D3413,48.19889178,16.37368008,24.84120000,48.19903462,16.37344780,18.07464000,23.42386790
3246.50000000,3221.50000000,3233.95000000,D3472,D3718,48.20380431,16.38419715,24.61260000,48.20380374,16.38419728,25.65661000,0.06396052
3248.00000000,3239.00000000,3239.00000000,D2863,D3954,48.19724568,16.38459203,19.94916000,48.19724794,16.38450480,27.43200000,6.47055174
3248.50000000,3244.00000000,3244.10000000,D3187,D3512,48.22261369,16.38249711,109.72800000,48.22261363,16.38249708,115.79723000,0.00746176
3255.00000000,3250.50000000,3253.70000000,D2863,D3954,48.19734592,16.38547444,18.28800000,48.19722752,16.38512100,25.66035000,29.31812276
3256.50000000,3252.00000000,3256.45000000,D3774,D3715,48.18920930,16.33098286,14.85900000,48.18917297,16.33079734,24.43406000,14.33366438
3259.00000000,3255.50000000,3256.30000000,D4104,D3976,48.21771763,16.36866826,97.29139000,48.21771599,16.36866671,92.74754000,0.21566772
3259.00000000,3249.00000000,3253.40000000,D3550,D3413,48.19903630,16.37344733,18.28800000,48.19889226,16.37368460,18.28800000,23.78694248
3260.00000000,3254.50000000,3256.75000000,D3134,D3307,48.20189550,16.36274095,18.28800000,48.20189403,16.36273877,24.79139000,0.23002395
3261.00000000,3256.50000000,3257.05000000,D3621,D3470,48.20926756,16.41973354,94.79139000,48.20926830,16.41973395,89.96179000,0.08758730
3266.00000000,3263.00000000,3263.00000000,D3187,D3512,48.22093848,16.38175940,109.72800000,48.22104167,16.38180449,117.29139000,11.95022117
3266.00000000,3263.00000000,3263.00000000,D3370,D3645,48.20402933,16.38419471,25.77465000,48.20422870,16.38433903,18.28800000,24.61475578
3267.50000000,3262.00000000,3263.65000000,D3903,D3297,48.16489956,16.36371928,54.86400000,48.16474238,16.36375925,61.57139000,17.72695522
3270.50000000,3269.00000000,3269.00000000,D2863,D3954,48.19835118,16.38487772,18.28800000,48.19825020,16.38522309,25.77465000,27.95195899
3272.00000000,3264.50000000,3270.20000000,D4109,D3775,48.22823240,16.34296902,109.72800000,48.22823045,16.34296576,112.12830000,0.32460936
3275.00000000,3267.00000000,3269.35000000,D2635,D3107,48.19663828,16.38829846,15.31620000,48.19663825,16.38830053,9.14400000,0.15348885
3276.00000000,3274.50000000,3275.95000000,D3401,D3550,48.19939791,16.37350108,24.20739000,48.19956043,16.37352512,16.51635000,18.15940845
3277.50000000,3276.50000000,3277.45000000,D3401,D3550,48.19943249,16.37350619,22.64084000,48.19958358,16.37352854,14.19225000,16.88271962
3280.00000000,3278.00000000,3278.00000000,D3784,D3779,48.19937908,16.32761359,115.79723000,48.19942249,16.32777827,109.72800000,13.12563344
3285.00000000,3283.00000000,3283.00000000,D3187,D3512,48.21921769,16.38087882,94.66842000,48.21935758,16.38094285,99.79139000,16.26244912
3297.50000000,3295.50000000,3297.45000000,D4214,D3364,48.18787200,16.34484198,18.28800000,48.18780110,16.34516254,26.97480000,25.03785527
3298.00000000,3286.50000000,3297.45000000,D4147,D3727,48.19895219,16.37414543,27.43200000,48.19897240,16.37429983,20.06339000,11.66245572
3298.50000000,3294.50000000,3295.90000000,D4064,D3689,48.16173462,16.34268876,54.86400000,48.16165268,16.34269072,58.21539000,9.11327011
3299.50000000,3295.50000000,3297.30000000,D3980,D4175,48.23049268,16.34319881,36.57600000,48.23046530,16.34291965,36.57600000,20.90076707
3299.50000000,3296.50000000,3296.85000000,D3978,D3762,48.19469277,16.29955380,38.35139000,48.19469032,16.29960839,32.12937000,4.05525847
3308.50000000,3308.00000000,3308.45000000,D2600,D3649,48.20159416,16.36922602,9.14400000,48.20184765,16.36935008,0.21468000,29.64809185
3315.50000000,3308.50000000,3310.05000000,D3370,D3148,48.20689612,16.38637613,12.92733000,48.20689598,16.38637602,18.28800000,0.01841389
3331.00000000,3317.50000000,3330.95000000,D3493,D4019,48.22374762,16.38928570,28.15661000,48.22386275,16.38928521,18.28800000,12.80162602
3335.50000000,3331.00000000,3332.80000000,D3896,D3105,48.20496868,16.37823220,117.29139000,48.20496804,16.37823152,109.72800000,0.08749031
3348.50000000,3345.50000000,3346.85000000,D3975,D3703,48.20571592,16.34466116,21.91893000,48.20574003,16.34429624,18.28800000,27.17567658
3356.50000000,3351.00000000,3356.15000000,D3674,D4123,48.19304280,16.35406629,17.94129000,48.19298809,16.35435667,25.56510000,22.36815912
3360.50000000,3359.50000000,3360.45000000,D3954,D3276,48.19893842,16.37404086,46.07109000,48.19897892,16.37434682,54.14010000,23.11993864
3363.00000000,3362.50000000,3362.50000000,D3545,D4265,48.19625436,16.40986352,47.97206000,48.19641749,16.41021367,54.86400000,31.66387329
3365.00000000,3364.00000000,3364.25000000,D3164,D3509,48.19891399,16.37384272,23.24100000,48.19902429,16.37344835,18.28800000,31.69835289
3365.50000000,3345.50000000,3365.20000000,D3922,D3461,48.19456213,16.38612018,18.28800000,48.19456297,16.38611919,26.90661000,0.11847545
3368.50000000,3368.00000000,3368.00000000,D3825,D4368,48.20738909,16.35734386,18.28800000,48.20749442,16.35736478,25.77465000,11.81431641
3369.50000000,3368.00000000,3369.45000000,D3552,D2711,48.19548718,16.41378949,18.14739000,48.19561635,16.41351440,27.43200000,24.94142790
3370.50000000,3369.00000000,3369.00000000,D3825,D4368,48.20733763,16.35739908,18.11274000,48.20750843,16.35733716,24.84120000,19.53866674
3380.50000000,3377.00000000,3377.50000000,D4030,D2968,48.21792153,16.40145328,54.86400000,48.21792152,16.40145614,62.29139000,0.21188955
3383.00000000,3378.00000000,3380.45000000,D4138,D4081,48.21281023,16.36846529,9.14400000,48.21281236,16.36846575,14.01261000,0.23953132
3387.00000000,3367.00000000,3376.30000000,D3378,D3830,48.19909764,16.37516181,25.44567000,48.19920556,16.37535928,18.28800000,18.92550882
3387.50000000,3372.50000000,3382.65000000,D3830,D3375,48.19910363,16.37528275,18.28800000,48.19906964,16.37527577,18.28800000,3.81557766
3387.50000000,3382.50000000,3384.90000000,D3714,D4035,48.21075709,16.34268504,27.43200000,48.21075698,16.34268596,27.43200000,0.06862893
3387.50000000,3383.50000000,3385.05000000,D3520,D4215,48.21230184,16.36119993,21.70739000,48.21213346,16.36101831,16.44574000,23.05748619
3400.50000000,3399.00000000,3399.00000000,D3393,D3955,48.20164628,16.37272578,97.16842000,48.20169102,16.37252526,102.29139000,15.67122248
3402.50000000,3397.00000000,3399.50000000,D3152,D4147,48.20041392,16.37105524,20.74545000,48.20041475,16.37105198,27.43200000,0.25852473
3407.50000000,3406.00000000,3406.35000000,D1948,D4199,48.16300944,16.37818740,64.00800000,48.16277147,16.37801499,64.00800000,29.38866520
3408.50000000,3391.00000000,3400.75000000,D4301,D2789,48.19910563,16.37528685,18.28800000,48.19905138,16.37526545,18.28800000,6.23745349
3410.50000000,3408.50000000,3410.45000000,D4031,D2875,48.19380754,16.39421034,28.14012000,48.19375496,16.39448998,18.28800000,21.53710447
3411.00000000,3408.00000000,3409.15000000,D3782,D3927,48.19382245,16.40576137,62.17278000,48.19393447,16.40563154,54.86400000,15.74065060
3420.50000000,3420.00000000,3420.45000000,D3115,D4244,48.21761651,16.39346757,26.63190000,48.21735547,16.39333957,18.28800000,30.53543826
3428.00000000,3425.00000000,3425.40000000,D4110,D4276,48.20857673,16.42841208,36.57600000,48.20857487,16.42841336,42.24539000,0.22826272
3431.50000000,3424.50000000,3424.50000000,D3279,D2600,48.20548687,16.37876069,24.79139000,48.20562432,16.37867561,18.28800000,16.53400762
3437.00000000,3433.50000000,3433.50000000,D3115,D4244,48.21786433,16.39366382,25.83180000,48.21788842,16.39370899,18.46326000,4.28670019
3437.00000000,3434.50000000,3436.40000000,D3883,D4214,48.19310211,16.35404249,25.54986000,48.19298463,16.35437414,18.28800000,27.83859105
3440.00000000,3423.50000000,3423.95000000,D3928,D3629,48.20901040,16.36612775,27.43200000,48.20901057,16.36612807,20.59359000,0.03018108
3440.00000000,3427.50000000,3433.45000000,D2789,D3378,48.19888737,16.37364329,18.28800000,48.19900704,16.37344409,25.44567000,19.87551235
3444.00000000,3429.50000000,3439.75000000,D4294,D3191,48.19571100,16.35084477,18.28800000,48.19571103,16.35084882,18.28800000,0.29997449
3458.50000000,3458.00000000,3458.00000000,D4357,D4115,48.20133576,16.37418943,11.68146000,48.20151624,16.37387337,18.28800000,30.84602323
3459.00000000,3457.50000000,3457.90000000,D4247,D4024,48.19013322,16.37584347,18.11655000,48.18986380,16.37586640,24.20739000,30.00698557
3461.50000000,3460.50000000,3461.45000000,D3973,D4107,48.23160405,16.34175785,46.44461000,48.23169438,16.34214947,36.57600000,30.69675533
3462.50000000,3451.50000000,3459.80000000,D3928,D4052,48.20752900,16.36696050,19.76247000,48.20752639,16.36696140,18.49755000,0.29791558
3468.50000000,3379.00000000,3387.00000000,D3378,D3375,48.19903917,16.37480162,18.28800000,48.19904758,16.37479810,25.44567000,0.97110086
3470.00000000,3469.50000000,3469.50000000,D3839,D4044,48.19911131,16.38285325,47.30442000,48.19912568,16.38316879,54.86378000,23.44110491
3470.50000000,3466.00000000,3468.20000000,D4174,D4323,48.19443080,16.29949230,18.28800000,48.19442135,16.29957181,15.51051000,5.98590942
3471.00000000,3470.50000000,3470.50000000,D3839,D4044,48.19910525,16.38271448,47.16345000,48.19912405,16.38313417,52.36378000,31.17610959
3473.50000000,3473.00000000,3473.00000000,D3954,D3276,48.20020425,16.37189180,45.09573000,48.20010869,16.37227308,52.36845000,30.19045046
3486.00000000,3485.50000000,3485.95000000,D3321,D4192,48.20136527,16.39576017,44.79139000,48.20151380,16.39590532,37.16726000,19.71016900
3486.00000000,3482.50000000,3482.50000000,D3538,D3848,48.20679395,16.41859125,27.43200000,48.20687543,16.41862365,34.79139000,9.37303428
3488.50000000,3486.50000000,3488.45000000,D3321,D4192,48.20131686,16.39571282,42.29139000,48.20131978,16.39571558,34.04306000,0.38330504
3494.50000000,3489.00000000,3491.20000000,D4365,D4052,48.20635708,16.36759504,5.66939000,48.20635535,16.36759585,4.11480000,0.20214075
3497.00000000,3441.50000000,3490.75000000,D2789,D3378,48.19993844,16.37298016,18.28800000,48.19993841,16.37298127,25.44567000,0.08222615
3497.50000000,3460.00000000,3497.45000000,D3454,D3698,48.19813113,16.33778722,13.41939000,48.19819599,16.33802567,21.70739000,19.08782439
3506.50000000,3502.50000000,3504.55000000,D3633,D4188,48.24033532,16.33697642,37.85578000,48.24035355,16.33706755,38.04426000,7.04678939
3507.50000000,3506.00000000,3507.15000000,D4319,D3633,48.24055736,16.33688159,24.85578000,48.24057094,16.33695950,32.68481000,5.96347598
3508.50000000,3507.50000000,3508.00000000,D4188,D4319,48.24024152,16.33712678,39.93402000,48.24050104,16.33699604,32.68481000,30.43884245
3519.50000000,3519.00000000,3519.00000000,D3633,D3240,48.24130722,16.33652073,7.52100000,48.24156024,16.33633427,2.21909000,31.33953040
3523.00000000,3516.00000000,3516.00000000,D4030,D3963,48.21640732,16.41444221,10.80516000,48.21647398,16.41435212,18.28800000,9.97469326
3524.00000000,3523.50000000,3523.95000000,D4378,D4066,48.20108083,16.36770524,69.38010000,48.20102318,16.36733860,77.42739000,27.91938348
3530.00000000,3528.00000000,3529.95000000,D4207,D2938,48.21415559,16.36010797,108.62171000,48.21418654,16.35992952,99.85291000,13.66241237
3532.50000000,3531.00000000,3532.20000000,D3736,D4116,48.20935314,16.42755517,36.57600000,48.20928052,16.42740983,44.64501000,13.46148344
3532.50000000,3530.50000000,3530.50000000,D3057,D3891,48.24509883,16.34187285,51.50339000,48.24503131,16.34183453,45.71619000,8.02532545
3536.00000000,3535.50000000,3535.95000000,D3491,D3986,48.19449434,16.38683719,55.80564000,48.19448547,16.38642233,63.83655000,30.76631478
3541.50000000,3529.00000000,3541.35000000,D4027,D4223,48.17429864,16.32937218,12.26820000,48.17429944,16.32937182,19.72818000,0.09265736
3543.00000000,3542.50000000,3542.50000000,D3705,D3390,48.19924320,16.37626716,82.29219000,48.19918011,16.37635893,89.79139000,9.77162867
3543.50000000,3537.50000000,3539.95000000,D4034,D4277,48.20543246,16.34911248,27.43200000,48.20544524,16.34911655,21.51261000,1.45254616
3545.50000000,3543.50000000,3543.50000000,D3705,D3390,48.19925609,16.37620058,82.08264000,48.19919764,16.37633629,87.29139000,11.97579146
3548.50000000,3546.00000000,3547.35000000,D3293,D4539,48.16099036,16.38266489,28.63122000,48.16093890,16.38284079,24.01261000,14.24660252
3552.50000000,3551.00000000,3551.00000000,D3701,D4337,48.21428096,16.35931076,71.24700000,48.21411280,16.35949862,78.31594000,23.31126918
3558.00000000,3507.50000000,3519.95000000,D3904,D4291,48.19908589,16.37507879,25.77465000,48.19907478,16.37507993,18.28800000,1.23911506
3559.50000000,3550.50000000,3552.70000000,D4405,D3701,48.21429891,16.35915868,71.24700000,48.21411067,16.35911241,69.81006000,21.21021080
3564.50000000,3543.00000000,3553.95000000,D4014,D2863,48.21708031,16.39164860,18.28800000,48.21708098,16.39164816,18.45945000,0.08190968
3568.50000000,3562.50000000,3565.30000000,D4277,D4126,48.20657463,16.34934581,9.14400000,48.20657424,16.34934674,1.82229000,0.08185386
